order_id,customer_id,order_date,status,region_code
934,500.0,2024-11-27 10:36:53,PLACED,NORTH
935,260.0,2026-05-21 03:37:55,SHIPPED,EAST
936,81.0,2024-08-04 23:31:53,RETURNED,WEST
937,376.0,2024-12-15 15:34:21,DELIVERED,EAST
938,420.0,2024-10-02 20:11:57,CANCELLED,WEST
939,394.0,2025-07-23 16:30:15,CANCELLED,EAST
940,147.0,2024-12-07 12:32:22,DELIVERED,WEST
941,185.0,2024-09-26 09:26:48,RETURNED,WEST
942,404.0,2024-08-05 09:39:39,CANCELLED,WEST
943,460.0,2025-09-28 04:59:05,DELIVERED,NORTH
944,227.0,22-11-2025,RETURNED,NORTH
945,44.0,2026-04-22 06:17:58,SHIPPED,WEST
946,32.0,2025-05-09 12:33:12,SHIPPED,NORTH
947,324.0,2025-12-04 17:05:15,RETURNED,EAST
948,215.0,2025-07-27 05:07:26,RETURNED,EAST
949,370.0,2025-08-24 02:34:01,PLACED,EAST
950,461.0,2025-11-08 08:11:57,CANCELLED,WEST
951,330.0,2026-01-07 09:59:14,RETURNED,WEST
952,358.0,2025-10-13 04:33:10,CANCELLED,SOUTH
953,452.0,2025-01-26 11:35:11,DELIVERED,WEST
954,372.0,2024-08-18 19:34:07,RETURNED,EAST
955,110.0,2025-04-22 05:52:49,RETURNED,EAST
956,388.0,30-12-2024,RETURNED,EAST
957,124.0,2025-10-25 08:20:26,CANCELLED,NORTH
958,375.0,2026-01-20 06:09:02,RETURNED,EAST
959,,2024-09-04 17:43:58,PLACED,WEST
960,153.0,21-07-2024,DELIVERED,SOUTH
961,413.0,2026-07-04 04:56:12,RETURNED,SOUTH
962,180.0,2026-06-27 01:53:13,RETURNED,SOUTH
963,366.0,2024-12-20 19:42:23,PLACED,EAST
964,265.0,2025-12-03 00:36:01,DELIVERED,WEST
965,51.0,2025-07-28 09:00:31,CANCELLED,NORTH
966,48.0,2026-07-02 19:14:45,CANCELLED,SOUTH
967,229.0,2026-06-02 19:00:41,CANCELLED,WEST
968,447.0,2026-04-18 23:35:56,CANCELLED,WEST
969,353.0,2024-09-11 19:02:57,CANCELLED,SOUTH
970,74.0,2025-07-10 05:48:04,CANCELLED,SOUTH
971,496.0,2026-03-25 20:38:25,PLACED,SOUTH
972,234.0,2025-11-19 22:49:02,RETURNED,EAST
973,472.0,2024-08-27 20:04:47,CANCELLED,NORTH
974,62.0,2025-04-18 00:41:44,RETURNED,SOUTH
975,61.0,2025-09-18 02:47:27,DELIVERED,EAST
976,,2026-02-09 03:58:13,RETURNED,WEST
977,25.0,2026-07-10 10:40:46,DELIVERED,SOUTH
978,94.0,2026-06-03 07:22:33,PLACED,EAST
979,35.0,2025-05-30 18:28:33,RETURNED,EAST
980,290.0,2026-04-11 04:13:52,CANCELLED,WEST
981,428.0,2025-04-24 08:29:04,SHIPPED,WEST
982,390.0,2026-03-20 14:25:53,DELIVERED,NORTH
983,410.0,2026-01-12 22:42:33,CANCELLED,SOUTH
984,461.0,2024-08-25 23:20:15,CANCELLED,EAST
985,331.0,2026-04-12 10:21:50,PLACED,EAST
986,288.0,2025-11-02 21:01:01,PLACED,SOUTH
987,490.0,2025-02-03 03:42:32,PLACED,SOUTH
988,385.0,2025-08-26 14:12:34,PLACED,SOUTH
989,,2024-08-12 06:22:33,SHIPPED,WEST
990,44.0,2026-02-02 00:53:48,CANCELLED,NORTH
991,252.0,04-09-2024,CANCELLED,SOUTH
992,,2026-04-20 19:56:34,CANCELLED,EAST
993,47.0,2025-03-04 17:44:16,SHIPPED,EAST
994,74.0,2024-09-10 05:22:01,SHIPPED,EAST
995,488.0,2024-12-26 09:12:54,RETURNED,EAST
996,,2025-08-19 04:27:13,CANCELLED,NORTH
997,164.0,2024-09-25 02:58:49,DELIVERED,WEST
998,483.0,2024-09-28 07:31:09,SHIPPED,SOUTH
999,386.0,2026-01-25 22:43:51,RETURNED,WEST
1000,487.0,2025-01-07 03:02:02,CANCELLED,WEST
522,3.0,2026-02-14 00:42:29,RETURNED,NORTH
738,422.0,2026-04-26 07:58:32,DELIVERED,EAST
741,214.0,2025-05-04 01:39:53,SHIPPED,NORTH
661,172.0,2026-03-25 00:51:51,PLACED,EAST
412,305.0,2026-05-09 12:10:59,RETURNED,WEST
679,264.0,2024-10-25 19:24:10,PLACED,NORTH
627,61.0,2025-03-01 09:41:28,RETURNED,WEST
514,96.0,2024-10-16 19:27:33,DELIVERED,EAST
860,298.0,2025-02-25 14:25:28,CANCELLED,EAST
137,436.0,2024-08-08 16:46:27,SHIPPED,SOUTH
812,409.0,2026-03-02 09:14:38,RETURNED,WEST
77,364.0,2026-01-04 02:38:16,RETURNED,NORTH
637,172.0,2025-09-10 11:57:44,CANCELLED,SOUTH
974,62.0,2025-04-18 00:41:44,RETURNED,SOUTH
939,394.0,2025-07-23 16:30:15,CANCELLED,EAST
900,301.0,2026-05-08 05:00:07,CANCELLED,EAST
281,383.0,2024-10-12 19:14:35,SHIPPED,NORTH
884,11.0,2025-02-26 08:17:03,CANCELLED,EAST
762,253.0,2025-07-13 22:39:12,RETURNED,EAST
320,187.0,2025-07-18 05:04:42,SHIPPED,SOUTH
