item_id,order_id,product_id,quantity,unit_price,discount_percent
2059,333,88,5,34127.14,22
2060,144,60,3,48879.42,20
2062,542,307,1,4818.76,28
2063,466,188,4,32003.7,22
2064,791,375,4,37218.83,18
2065,115,298,4,15153.96,36
2066,471,309,3,10318.09,21
2067,237,100,5,6415.63,13
2068,432,123,1,41309.81,33
2069,941,20,2,25746.4,32
2070,548,407,5,8869.6,34
2071,487,223,3,9360.93,4
2072,321,210,4,16470.39,13
2073,949,413,2,39255.6,3
2074,104,352,1,24022.64,18
2075,286,246,4,22246.12,24
2077,215,295,2,12996.24,24
2078,645,175,3,2822.38,37
2079,589,58,1,2601.57,38
2080,568,273,2,45314.86,21
2081,168,210,1,33245.84,18
2082,927,377,3,46906.57,33
2083,305,299,5,18661.47,10
2084,575,456,3,24615.86,40
2085,728,266,5,37146.48,37
2086,53,299,1,23245.49,34
2087,624,154,1,26535.05,12
2088,655,237,4,916.56,21
2089,769,135,3,46286.94,6
2090,809,390,2,43717.66,33
2091,401,372,1,11038.36,1
2092,215,435,3,26911.53,5
2093,592,41,4,13900.09,21
2096,152,300,4,10544.75,23
2097,92,276,3,37592.73,29
2098,985,345,3,19849.28,7
2099,125,128,5,47934.59,34
2100,129,331,4,43333.75,22
2101,125,31,4,34566.21,20
2102,847,368,1,6326.24,18
2103,336,366,2,23159.72,25
2104,72,195,5,37924.79,8
2105,937,261,2,36087.1,25
2106,582,317,3,3205.61,0
2107,642,385,3,42109.4,27
2108,93,127,3,4480.22,21
2109,882,250,4,28491.37,22
2110,356,149,1,12455.75,39
2111,44,242,5,24410.72,29
2112,29,393,5,32577.81,26
2113,5,267,2,4293.9,16
2114,263,458,4,5421.19,29
2115,982,447,2,40943.14,19
2116,420,494,1,6397.1,12
2117,686,110,1,611.97,9
2118,499,439,4,25553.68,6
2119,270,271,3,37797.9,14
2120,607,295,2,20705.72,2
2121,429,441,3,45888.65,38
2122,642,89,1,25381.68,17
2123,962,447,4,16131.07,22
2124,115,393,2,16566.83,29
2125,140,455,1,9987.99,27
2126,826,404,5,5461.79,24
2127,860,393,3,41484.19,12
2128,313,268,5,45077.06,32
2129,506,383,4,18085.38,32
2130,228,390,2,23849.84,0
2131,850,310,2,820.33,7
2132,965,327,2,43692.71,1
2134,947,120,2,44743.05,39
2135,36,69,3,564.68,17
2137,579,400,3,12161.86,35
2138,659,316,5,15616.41,40
2139,946,239,3,1602.43,35
2140,487,444,4,46678.43,26
2141,210,254,3,42130.7,9
2142,190,356,3,32355.17,13
2143,177,319,1,2770.56,12
2144,313,196,4,10912.59,30
2145,13,335,4,8657.79,9
2146,798,406,5,11975.0,26
2147,739,210,5,47930.12,37
2149,250,14,5,39966.8,13
2150,631,18,2,32786.56,10
2151,165,195,2,28405.31,32
2152,484,96,4,6173.52,16
2153,324,406,3,5771.36,31
2155,466,75,2,41287.62,19
2156,301,74,2,4823.58,25
2157,16,301,2,13639.93,5
2158,146,157,1,37147.01,28
2159,817,12,2,10570.56,11
2160,431,116,3,46162.87,30
2161,419,154,4,36065.96,1
2162,994,177,2,41392.63,22
2163,599,68,1,5467.28,36
2164,684,431,5,4727.76,27
2165,554,411,3,26885.86,26
2166,262,466,4,49037.1,26
2167,130,465,4,681.65,33
2169,1000,17,5,24636.65,39
2170,867,23,1,2707.52,36
2171,755,394,5,44707.95,12
2172,403,403,2,16436.56,14
2173,286,230,5,47238.54,2
2174,517,271,2,20628.88,17
2175,443,86,1,10125.23,31
2176,703,184,2,45152.59,0
2178,386,207,3,22781.16,37
2180,93,2,1,1352.5,5
2181,394,72,2,34338.45,12
2182,957,484,5,38712.05,29
2183,758,278,1,39798.8,21
2184,308,444,1,45505.1,27
2185,492,26,4,1348.27,38
2186,836,351,5,11112.08,27
2187,122,43,2,46492.54,33
2188,904,285,1,32358.94,16
2189,338,159,5,7674.05,1
2190,194,105,1,16332.31,15
2191,285,193,1,47183.79,38
2192,612,140,5,43188.86,27
2193,453,282,1,7069.82,1
2194,830,353,5,25448.38,8
2195,669,393,4,14591.5,0
2196,153,272,4,17463.2,4
2197,509,240,3,11524.6,22
2198,653,487,4,46541.5,22
2200,974,60,3,34393.61,4
2201,644,10,3,14485.86,25
2202,118,89,1,11109.35,16
2203,437,288,1,12266.69,9
2204,470,382,1,45387.29,12
2205,926,46,4,6429.65,16
2207,230,372,3,2490.97,19
2208,671,215,2,49381.27,40
2209,308,46,1,16778.24,0
2210,375,159,2,24692.54,9
2211,266,43,5,24660.22,26
2212,548,384,3,34033.57,29
2213,685,2,4,25567.52,26
2214,721,401,3,20129.43,9
2215,877,319,1,43990.19,26
2217,485,297,1,3192.46,13
2219,309,443,2,13739.39,13
2220,315,386,4,19044.5,9
2221,971,327,1,21754.62,16
2222,620,132,3,28826.64,11
2223,18,330,3,40954.34,7
2224,104,101,5,27425.76,5
2226,231,257,5,43746.69,32
2227,826,142,1,29416.99,26
2228,550,444,4,38751.75,22
2229,868,94,1,4737.18,23
2230,319,372,3,9487.11,1
2231,122,381,1,47562.88,27
2232,5,52,2,35733.79,32
2233,395,32,1,49975.23,12
2234,108,319,5,30298.66,3
2237,843,400,5,37510.91,40
2238,776,482,2,17867.97,39
2239,770,298,5,32471.11,40
2240,478,472,3,669.39,7
2241,79,173,4,26599.44,7
2242,24,347,2,43387.97,28
2243,536,240,4,30017.47,3
2244,733,55,1,21452.25,35
2245,707,428,5,7900.51,12
2246,694,197,5,12715.45,31
2247,794,429,2,11488.91,28
2248,900,4,1,9266.65,18
2251,219,423,2,6252.78,37
2252,39,391,4,19244.85,22
2253,868,11,4,19568.89,28
2254,699,354,1,6096.03,36
2255,871,482,3,43898.1,9
2256,92,459,1,15049.95,9
2257,398,112,4,10041.72,2
2258,964,458,5,39132.14,18
2259,869,444,1,11262.14,8
2261,935,415,4,3914.79,0
2262,324,189,1,45597.28,24
2263,488,358,5,14681.92,15
2264,237,120,5,15630.94,5
2266,266,420,2,40457.56,27
2267,877,283,3,16980.61,7
2268,141,465,1,24735.43,6
2269,138,255,3,25433.14,21
2272,777,217,3,38703.57,29
2273,145,14,1,23142.49,3
2274,847,413,1,13326.01,30
2275,545,371,2,3247.83,6
2276,499,398,2,9448.48,28
2277,304,167,3,35342.76,11
2278,393,133,5,38574.78,25
2279,702,96,2,27839.03,19
2280,47,6,4,22376.91,24
2281,700,441,4,41774.78,13
2282,966,206,5,23899.22,8
2283,367,221,2,36157.37,30
2284,622,265,1,45942.42,33
2285,403,356,2,16863.52,23
2286,797,14,1,34427.75,38
2287,791,381,2,4373.64,20
2289,699,30,3,36889.92,32
2290,610,177,4,12883.61,27
2291,871,401,1,26443.04,9
2292,866,384,2,41897.21,29
2294,494,426,1,18675.39,31
2295,437,85,4,3048.87,18
2296,162,148,5,13556.6,35
2297,414,90,2,47011.85,27
2298,979,413,2,9122.73,1
2299,921,292,4,39776.73,0
2300,98,204,3,13578.15,4
2301,63,231,1,23334.75,1
2303,910,150,1,29248.47,13
2304,190,470,4,14127.22,36
2305,230,143,4,39169.48,27
2306,248,491,1,28228.52,25
2309,231,253,2,9173.08,5
2310,164,114,1,17533.47,3
2311,306,31,5,6446.84,27
2312,736,422,4,8747.94,10
2313,567,302,3,24564.75,39
2315,446,254,1,49687.12,26
2316,867,6,2,33322.35,6
2317,579,85,2,9471.3,4
2318,926,122,3,31060.89,17
2319,266,89,1,44957.86,22
2320,981,491,2,8555.08,22
2321,69,413,3,16702.96,3
2322,117,146,2,16562.33,2
2323,232,284,5,40465.1,18
2324,712,398,5,12431.04,10
2325,302,304,4,21452.39,0
2326,832,380,3,27010.62,14
2327,126,47,3,8252.28,37
2328,59,202,3,15790.23,39
2329,616,125,1,48355.65,25
2330,203,191,4,14037.19,4
2332,209,408,3,5069.89,8
2333,186,52,1,24184.56,14
2334,740,141,4,23777.94,9
2335,684,53,4,44885.5,9
2336,719,230,5,40470.85,14
2338,323,86,3,35316.5,4
2339,363,163,3,4885.54,13
2340,738,54,1,15115.73,3
2341,530,237,4,31958.02,16
2342,478,380,2,12715.95,8
2343,158,363,5,40968.2,40
2344,818,303,5,9180.57,0
2346,850,388,2,8673.75,37
2347,572,317,1,47149.25,10
2348,349,492,5,21777.89,3
2349,905,184,5,36815.0,33
2350,197,397,5,16167.82,27
2351,728,89,2,1095.88,32
2352,273,399,2,8580.43,19
2353,947,42,3,39329.63,25
2354,173,180,2,629.42,6
2355,547,453,4,49445.08,28
2356,177,129,2,44064.43,0
2357,93,126,2,46118.49,5
2358,295,404,2,869.55,26
2359,404,210,4,20045.4,16
2360,941,27,3,48151.08,23
2362,735,390,1,4403.23,14
2363,252,91,2,6896.55,19
2364,857,114,1,19239.61,0
2365,712,74,1,23177.9,2
2366,329,351,4,37468.44,3
2367,486,112,2,35493.83,22
2369,456,345,2,5743.94,12
2370,806,406,1,30937.46,18
2371,730,481,4,10162.47,6
2372,399,384,3,9992.04,11
2373,476,245,4,47560.89,2
2374,433,310,2,14757.41,39
2375,999,415,3,3659.18,20
2377,635,358,2,9301.06,10
2378,294,396,4,13512.49,31
2379,173,172,3,39847.3,32
2380,844,390,3,49872.17,10
2381,368,116,5,19049.32,8
2382,429,240,1,8813.24,33
2383,445,7,3,48966.79,0
2384,610,321,5,44304.69,30
2385,760,372,2,14070.65,20
2386,799,17,1,29161.24,14
2387,489,26,3,15375.29,40
2388,421,259,3,47818.02,33
2389,269,373,4,18883.79,34
2390,771,132,3,44825.65,29
2391,135,207,4,27761.94,4
2392,377,419,1,25972.95,38
2393,585,244,1,46240.24,10
2396,422,461,4,2017.95,15
2397,455,126,4,10721.45,25
2399,562,216,2,20633.57,30
2400,934,315,3,1004.01,32
2401,463,112,5,25218.59,21
2402,693,385,1,10421.26,26
2403,210,356,2,30972.28,32
2405,331,72,3,41456.1,29
2406,61,359,5,38289.15,34
2408,781,493,2,33873.07,0
2409,486,393,5,41881.5,39
2411,576,394,3,10362.86,14
2412,475,422,1,41556.83,39
2413,269,16,5,10471.09,37
2414,549,45,2,33793.68,15
2415,981,58,5,14257.39,36
2417,632,2,5,18519.65,38
2418,544,468,3,25728.96,17
2419,675,401,1,43603.95,4
2420,478,258,1,43029.61,0
2421,396,348,3,5872.11,33
2422,594,334,1,42575.52,37
2424,2,59,4,23902.51,38
2425,160,451,3,2586.62,1
2426,526,460,1,43335.2,4
2427,466,308,2,47304.29,35
2428,179,432,3,26423.55,1
2429,677,260,4,33056.6,21
2430,975,46,4,3948.05,34
2431,3,369,5,30072.07,24
2432,880,68,4,974.69,2
2433,544,62,1,22923.22,40
2434,776,462,4,44141.69,17
2435,276,334,5,9357.25,16
2437,830,337,2,43869.88,13
2439,470,466,1,13459.75,28
2440,415,193,1,32521.45,28
2441,1,163,3,6821.29,19
2442,44,218,2,12940.94,5
2443,717,399,4,47093.19,1
2444,995,140,4,42051.93,32
2445,560,292,3,22698.12,31
2446,255,205,3,20673.47,12
2447,984,207,4,40378.5,38
2448,795,300,5,3869.77,23
2449,596,438,4,44395.77,11
2450,139,269,3,19470.19,10
2451,985,197,5,20964.25,4
2452,990,91,5,9619.36,22
2453,387,486,5,30120.73,9
2454,603,376,5,27498.45,13
2455,329,205,4,27887.7,29
2456,728,470,5,39093.25,0
2457,309,26,3,26258.21,16
2458,917,103,2,30235.5,12
2459,1000,65,1,20242.06,1
2460,5,335,3,48948.66,29
2461,953,484,5,3553.47,19
2462,759,446,2,14355.36,36
2464,330,17,5,29653.55,34
2465,446,381,4,39338.03,8
2466,304,364,3,32518.43,3
2467,532,16,3,28597.34,31
2468,437,134,1,28023.23,39
2469,411,424,5,38884.04,2
2470,665,68,3,43991.47,5
2471,486,2,2,22538.78,26
2472,419,171,5,48912.9,9
2473,776,4,3,15619.08,19
2474,503,494,2,3812.62,12
2475,494,50,3,834.09,31
2476,502,497,2,17610.67,14
2477,430,92,5,48306.71,9
2478,712,299,5,29961.49,4
2479,605,236,4,2207.68,19
2481,294,253,1,21676.35,28
2482,768,397,4,11429.53,4
2483,946,241,1,20794.23,4
2484,797,323,1,1898.98,35
2485,874,356,3,12096.84,10
2486,885,181,3,19299.63,16
2487,38,182,1,25542.4,22
2488,355,414,1,4952.72,28
2489,267,188,5,12594.04,7
2491,602,164,1,44660.86,7
2492,553,128,1,30289.51,34
2494,788,191,1,45783.86,34
2495,568,356,3,37238.41,28
2496,547,81,2,30482.41,21
2497,93,224,4,35522.84,13
2498,888,214,2,6781.13,3
2499,955,436,4,1229.12,32
2500,922,259,4,36047.75,38
